timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784135900684,4,Web - GET JS bundle,200,OK,Load - 50 users 1-46,text,true,,578126,141,18,18,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135900783,3,Web - GET index.html,200,OK,Load - 50 users 1-43,text,true,,791,117,18,18,http://localhost:4173/,3,0,0
1784135900788,1,Web - GET index.html,200,OK,Load - 50 users 1-36,text,true,,791,117,18,18,http://localhost:4173/,1,0,0
1784135900814,75,API - GET Courses,200,OK,Load - 50 users 1-40,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,75,0,0
1784135900814,78,API - GET Courses,200,OK,Load - 50 users 1-47,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,78,0,0
1784135900814,79,API - GET Courses,200,OK,Load - 50 users 1-33,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,79,0,0
1784135900892,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-44,text,true,,5891,142,18,18,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135900894,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-37,text,true,,5891,142,18,18,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135900996,5,Web - GET JS bundle,200,OK,Load - 50 users 1-41,text,true,,578126,141,18,18,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135900998,4,Web - GET JS bundle,200,OK,Load - 50 users 1-34,text,true,,578126,141,18,18,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135900998,4,Web - GET JS bundle,200,OK,Load - 50 users 1-48,text,true,,578126,141,18,18,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135901121,2,Web - GET index.html,200,OK,Load - 50 users 1-45,text,true,,791,117,18,18,http://localhost:4173/,2,0,0
1784135901122,1,Web - GET index.html,200,OK,Load - 50 users 1-38,text,true,,791,117,18,18,http://localhost:4173/,1,0,0
1784135901106,71,API - GET Courses,200,OK,Load - 50 users 1-49,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,71,0,0
1784135901119,71,API - GET Courses,200,OK,Load - 50 users 1-42,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,71,0,0
1784135901121,70,API - GET Courses,200,OK,Load - 50 users 1-35,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,70,0,0
1784135901191,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-39,text,true,,5891,142,18,18,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135901192,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-32,text,true,,5891,142,18,18,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135901193,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-46,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135901291,3,Web - GET JS bundle,200,OK,Load - 50 users 1-43,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135901291,3,Web - GET JS bundle,200,OK,Load - 50 users 1-36,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135901395,1,Web - GET index.html,200,OK,Load - 50 users 1-40,text,true,,791,117,17,17,http://localhost:4173/,1,0,0
1784135901397,0,Web - GET index.html,200,OK,Load - 50 users 1-47,text,true,,791,117,17,17,http://localhost:4173/,0,0,0
1784135901397,1,Web - GET index.html,200,OK,Load - 50 users 1-33,text,true,,791,117,17,17,http://localhost:4173/,1,0,0
1784135901399,87,API - GET Courses,200,OK,Load - 50 users 1-44,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,87,0,0
1784135901399,88,API - GET Courses,200,OK,Load - 50 users 1-37,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,88,0,0
1784135901503,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-41,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135901506,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-48,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135901507,0,Web - GET CSS bundle,200,OK,Load - 50 users 1-34,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,0,0,0
1784135901624,3,Web - GET JS bundle,200,OK,Load - 50 users 1-38,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135901625,3,Web - GET JS bundle,200,OK,Load - 50 users 1-45,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135901684,2,Web - GET index.html,200,OK,Load - 50 users 1-49,text,true,,791,117,17,17,http://localhost:4173/,2,0,0
1784135901695,1,Web - GET index.html,200,OK,Load - 50 users 1-42,text,true,,791,117,17,17,http://localhost:4173/,1,0,0
1784135901697,1,Web - GET index.html,200,OK,Load - 50 users 1-35,text,true,,791,117,17,17,http://localhost:4173/,1,0,0
1784135901697,75,API - GET Courses,200,OK,Load - 50 users 1-39,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,75,0,0
1784135901697,76,API - GET Courses,200,OK,Load - 50 users 1-46,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,76,0,0
1784135901795,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-43,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135901799,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-36,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135901899,6,Web - GET JS bundle,200,OK,Load - 50 users 1-47,text,true,,578126,141,18,18,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135901899,5,Web - GET JS bundle,200,OK,Load - 50 users 1-33,text,true,,578126,141,18,18,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135901904,2,Web - GET JS bundle,200,OK,Load - 50 users 1-40,text,true,,578126,141,18,18,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135901991,3,Web - GET index.html,200,OK,Load - 50 users 1-44,text,true,,791,117,18,18,http://localhost:4173/,3,0,0
1784135901993,1,Web - GET index.html,200,OK,Load - 50 users 1-37,text,true,,791,117,18,18,http://localhost:4173/,1,0,0
1784135902010,72,API - GET Courses,200,OK,Load - 50 users 1-34,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,72,0,0
1784135902011,73,API - GET Courses,200,OK,Load - 50 users 1-48,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,73,0,0
1784135902007,77,API - GET Courses,200,OK,Load - 50 users 1-41,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,77,0,0
1784135902132,3,Web - GET CSS bundle,200,OK,Load - 50 users 1-38,text,true,,5891,142,18,18,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135902132,3,Web - GET CSS bundle,200,OK,Load - 50 users 1-45,text,true,,5891,142,18,18,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135902192,2,Web - GET JS bundle,200,OK,Load - 50 users 1-49,text,true,,578126,141,18,18,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135902198,3,Web - GET JS bundle,200,OK,Load - 50 users 1-42,text,true,,578126,141,18,18,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135902199,2,Web - GET JS bundle,200,OK,Load - 50 users 1-35,text,true,,578126,141,18,18,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135902277,2,Web - GET index.html,200,OK,Load - 50 users 1-39,text,true,,791,117,18,18,http://localhost:4173/,2,0,0
1784135902278,1,Web - GET index.html,200,OK,Load - 50 users 1-46,text,true,,791,117,18,18,http://localhost:4173/,1,0,0
1784135902302,75,API - GET Courses,200,OK,Load - 50 users 1-36,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,75,0,0
1784135902302,76,API - GET Courses,200,OK,Load - 50 users 1-43,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,76,0,0
1784135902308,71,API - GET Courses,200,OK,Load - 50 users 1-50,text,true,,6743,366,18,18,http://localhost:5050/api/v1/courses?page=1&limit=20,71,0,0
1784135902410,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-47,text,true,,5891,142,18,18,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135902410,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-33,text,true,,5891,142,18,18,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135902411,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-40,text,true,,5891,142,18,18,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135902499,3,Web - GET JS bundle,200,OK,Load - 50 users 1-37,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135902499,3,Web - GET JS bundle,200,OK,Load - 50 users 1-44,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135902588,1,Web - GET index.html,200,OK,Load - 50 users 1-34,text,true,,791,117,17,17,http://localhost:4173/,1,0,0
1784135902590,1,Web - GET index.html,200,OK,Load - 50 users 1-41,text,true,,791,117,17,17,http://localhost:4173/,1,0,0
1784135902590,1,Web - GET index.html,200,OK,Load - 50 users 1-48,text,true,,791,117,17,17,http://localhost:4173/,1,0,0
1784135902700,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-49,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135902707,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-42,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135902707,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-35,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135902641,73,API - GET Courses,200,OK,Load - 50 users 1-45,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,73,0,0
1784135902641,74,API - GET Courses,200,OK,Load - 50 users 1-38,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,74,0,0
1784135902785,3,Web - GET JS bundle,200,OK,Load - 50 users 1-39,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135902785,3,Web - GET JS bundle,200,OK,Load - 50 users 1-46,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135902881,2,Web - GET index.html,200,OK,Load - 50 users 1-43,text,true,,791,117,17,17,http://localhost:4173/,2,0,0
1784135902882,2,Web - GET index.html,200,OK,Load - 50 users 1-36,text,true,,791,117,17,17,http://localhost:4173/,2,0,0
1784135902882,2,Web - GET index.html,200,OK,Load - 50 users 1-50,text,true,,791,117,17,17,http://localhost:4173/,2,0,1
1784135902917,71,API - GET Courses,200,OK,Load - 50 users 1-47,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,71,0,0
1784135902919,70,API - GET Courses,200,OK,Load - 50 users 1-40,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,70,0,0
1784135903007,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-37,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135903008,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-44,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135903095,4,Web - GET JS bundle,200,OK,Load - 50 users 1-34,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135903094,5,Web - GET JS bundle,200,OK,Load - 50 users 1-48,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135903095,4,Web - GET JS bundle,200,OK,Load - 50 users 1-41,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135903219,2,Web - GET index.html,200,OK,Load - 50 users 1-38,text,true,,791,117,17,17,http://localhost:4173/,2,0,0
1784135903219,2,Web - GET index.html,200,OK,Load - 50 users 1-45,text,true,,791,117,17,17,http://localhost:4173/,2,0,0
1784135903207,70,API - GET Courses,200,OK,Load - 50 users 1-49,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,70,0,0
1784135903210,70,API - GET Courses,200,OK,Load - 50 users 1-42,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,70,0,0
1784135903213,69,API - GET Courses,200,OK,Load - 50 users 1-35,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,69,0,0
1784135903293,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-46,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135903293,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-39,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135903389,4,Web - GET JS bundle,200,OK,Load - 50 users 1-36,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135903389,4,Web - GET JS bundle,200,OK,Load - 50 users 1-43,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135903389,4,Web - GET JS bundle,200,OK,Load - 50 users 1-50,text,true,,578126,141,17,17,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135903492,3,Web - GET index.html,200,OK,Load - 50 users 1-40,text,true,,791,117,17,17,http://localhost:4173/,3,0,0
1784135903492,3,Web - GET index.html,200,OK,Load - 50 users 1-47,text,true,,791,117,17,17,http://localhost:4173/,3,0,0
1784135903510,73,API - GET Courses,200,OK,Load - 50 users 1-44,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,73,0,0
1784135903514,82,API - GET Courses,200,OK,Load - 50 users 1-37,text,true,,6743,366,17,17,http://localhost:5050/api/v1/courses?page=1&limit=20,82,0,0
1784135903600,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-48,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135903602,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-34,text,true,,5891,142,17,17,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135903604,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-41,text,true,,5891,142,16,16,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135903725,3,Web - GET JS bundle,200,OK,Load - 50 users 1-45,text,true,,578126,141,16,16,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135903726,3,Web - GET JS bundle,200,OK,Load - 50 users 1-38,text,true,,578126,141,16,16,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135903782,1,Web - GET index.html,200,OK,Load - 50 users 1-49,text,true,,791,117,16,16,http://localhost:4173/,1,0,0
1784135903783,1,Web - GET index.html,200,OK,Load - 50 users 1-42,text,true,,791,117,16,16,http://localhost:4173/,1,0,0
1784135903788,0,Web - GET index.html,200,OK,Load - 50 users 1-35,text,true,,791,117,16,16,http://localhost:4173/,0,0,0
1784135903796,71,API - GET Courses,200,OK,Load - 50 users 1-46,text,true,,6743,366,16,16,http://localhost:5050/api/v1/courses?page=1&limit=20,71,0,0
1784135903800,70,API - GET Courses,200,OK,Load - 50 users 1-39,text,true,,6743,366,16,16,http://localhost:5050/api/v1/courses?page=1&limit=20,70,0,0
1784135903898,3,Web - GET CSS bundle,200,OK,Load - 50 users 1-36,text,true,,5891,142,16,16,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135903898,3,Web - GET CSS bundle,200,OK,Load - 50 users 1-43,text,true,,5891,142,16,16,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135903898,3,Web - GET CSS bundle,200,OK,Load - 50 users 1-50,text,true,,5891,142,16,16,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135904000,4,Web - GET JS bundle,200,OK,Load - 50 users 1-40,text,true,,578126,141,16,16,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135904000,4,Web - GET JS bundle,200,OK,Load - 50 users 1-47,text,true,,578126,141,16,16,http://localhost:4173/assets/index-4REPhchB.js,3,0,0
1784135904089,2,Web - GET index.html,200,OK,Load - 50 users 1-44,text,true,,791,117,16,16,http://localhost:4173/,2,0,0
1784135904101,1,Web - GET index.html,200,OK,Load - 50 users 1-37,text,true,,791,117,16,16,http://localhost:4173/,1,0,0
1784135904108,75,API - GET Courses,200,OK,Load - 50 users 1-41,text,true,,6743,366,16,16,http://localhost:5050/api/v1/courses?page=1&limit=20,74,0,0
1784135904106,78,API - GET Courses,200,OK,Load - 50 users 1-48,text,true,,6743,366,16,16,http://localhost:5050/api/v1/courses?page=1&limit=20,78,0,0
1784135904234,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-38,text,true,,5891,142,16,16,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135904234,2,Web - GET CSS bundle,200,OK,Load - 50 users 1-45,text,true,,5891,142,16,16,http://localhost:4173/assets/index-DgVZD9jl.css,2,0,0
1784135904289,3,Web - GET JS bundle,200,OK,Load - 50 users 1-49,text,true,,578126,141,16,16,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135904289,3,Web - GET JS bundle,200,OK,Load - 50 users 1-42,text,true,,578126,141,16,16,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135904293,3,Web - GET JS bundle,200,OK,Load - 50 users 1-35,text,true,,578126,141,16,16,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135904372,2,Web - GET index.html,200,OK,Load - 50 users 1-46,text,true,,791,117,16,16,http://localhost:4173/,2,0,0
1784135904372,2,Web - GET index.html,200,OK,Load - 50 users 1-39,text,true,,791,117,16,16,http://localhost:4173/,2,0,0
1784135904406,76,API - GET Courses,200,OK,Load - 50 users 1-43,text,true,,6743,366,16,16,http://localhost:5050/api/v1/courses?page=1&limit=20,76,0,0
1784135904406,77,API - GET Courses,200,OK,Load - 50 users 1-36,text,true,,6743,366,16,16,http://localhost:5050/api/v1/courses?page=1&limit=20,77,0,0
1784135904406,78,API - GET Courses,200,OK,Load - 50 users 1-50,text,true,,6743,366,16,16,http://localhost:5050/api/v1/courses?page=1&limit=20,78,0,0
1784135904508,3,Web - GET CSS bundle,200,OK,Load - 50 users 1-40,text,true,,5891,142,16,16,http://localhost:4173/assets/index-DgVZD9jl.css,3,0,0
1784135904510,1,Web - GET CSS bundle,200,OK,Load - 50 users 1-47,text,true,,5891,142,16,16,http://localhost:4173/assets/index-DgVZD9jl.css,1,0,0
1784135904596,3,Web - GET JS bundle,200,OK,Load - 50 users 1-44,text,true,,578126,141,16,16,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135904607,3,Web - GET JS bundle,200,OK,Load - 50 users 1-37,text,true,,578126,141,16,16,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135904688,2,Web - GET index.html,200,OK,Load - 50 users 1-41,text,true,,791,117,16,16,http://localhost:4173/,2,0,0
1784135904689,1,Web - GET index.html,200,OK,Load - 50 users 1-48,text,true,,791,117,16,16,http://localhost:4173/,1,0,0
1784135904797,4,Web - GET CSS bundle,200,OK,Load - 50 users 1-49,text,true,,5891,142,16,16,http://localhost:4173/assets/index-DgVZD9jl.css,4,0,0
1784135904797,4,Web - GET CSS bundle,200,OK,Load - 50 users 1-35,text,true,,5891,142,16,16,http://localhost:4173/assets/index-DgVZD9jl.css,4,0,0
1784135904797,5,Web - GET CSS bundle,200,OK,Load - 50 users 1-42,text,true,,5891,142,15,15,http://localhost:4173/assets/index-DgVZD9jl.css,5,0,0
1784135904737,74,API - GET Courses,200,OK,Load - 50 users 1-38,text,true,,6743,366,15,15,http://localhost:5050/api/v1/courses?page=1&limit=20,74,0,0
1784135904742,70,API - GET Courses,200,OK,Load - 50 users 1-45,text,true,,6743,366,15,15,http://localhost:5050/api/v1/courses?page=1&limit=20,70,0,0
1784135904876,3,Web - GET JS bundle,200,OK,Load - 50 users 1-39,text,true,,578126,141,15,15,http://localhost:4173/assets/index-4REPhchB.js,2,0,0
1784135904879,2,Web - GET JS bundle,200,OK,Load - 50 users 1-46,text,true,,578126,141,15,15,http://localhost:4173/assets/index-4REPhchB.js,1,0,0
1784135904987,2,Web - GET index.html,200,OK,Load - 50 users 1-43,text,true,,791,117,15,15,http://localhost:4173/,2,0,0
1784135904987,2,Web - GET index.html,200,OK,Load - 50 users 1-50,text,true,,791,117,15,15,http://localhost:4173/,2,0,0
1784135904988,2,Web - GET index.html,200,OK,Load - 50 users 1-36,text,true,,791,117,15,15,http://localhost:4173/,2,0,0
1784135905013,74,API - GET Courses,200,OK,Load - 50 users 1-40,text,true,,6743,366,15,15,http://localhost:5050/api/v1/courses?page=1&limit=20,74,0,0
